Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	GOSlim GOA Accession(s)	GOSlim GOA Description	HGNC symbol	Gene type
ENSG00000125775	1309909	1329239	-1	GO:0005615	extracellular space	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005634	nucleus	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0005576	extracellular region	SDCBP2	protein_coding
ENSG00000125775	1309909	1329239	-1	GO:0003674	molecular_function	SDCBP2	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0022857	transmembrane transporter activity	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0005886	plasma membrane	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0006810	transport	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0009056	catabolic process	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0006464	cellular protein modification process	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0008150	biological_process	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0019899	enzyme binding	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0055085	transmembrane transport	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0003674	molecular_function	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0005575	cellular_component	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0005622	intracellular	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0005623	cell	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0008150	biological_process	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0048856	anatomical structure development	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0005623	cell	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0005575	cellular_component	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0005622	intracellular	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0003674	molecular_function	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0055085	transmembrane transport	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0019899	enzyme binding	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0021700	developmental maturation	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0005886	plasma membrane	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0006810	transport	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0009056	catabolic process	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0006464	cellular protein modification process	TRPC4AP	protein_coding
ENSG00000100991	35002404	35092871	-1	GO:0022857	transmembrane transporter activity	TRPC4AP	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0048856	anatomical structure development	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0002376	immune system process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0003674	molecular_function	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0006464	cellular protein modification process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0008150	biological_process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0007165	signal transduction	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0022607	cellular component assembly	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0065003	macromolecular complex assembly	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0006461	protein complex assembly	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0006457	protein folding	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0008283	cell proliferation	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005886	plasma membrane	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005783	endoplasmic reticulum	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0043226	organelle	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005829	cytosol	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005737	cytoplasm	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0048646	anatomical structure formation involved in morphogenesis	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0055085	transmembrane transport	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0019899	enzyme binding	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0051604	protein maturation	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0042592	homeostatic process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0006810	transport	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005623	cell	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005615	extracellular space	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005622	intracellular	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0016853	isomerase activity	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0004871	signal transducer activity	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005576	extracellular region	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005575	cellular_component	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0016853	isomerase activity	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0006464	cellular protein modification process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0008150	biological_process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0003674	molecular_function	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0048646	anatomical structure formation involved in morphogenesis	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0051604	protein maturation	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0055085	transmembrane transport	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005886	plasma membrane	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0007165	signal transduction	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005829	cytosol	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005783	endoplasmic reticulum	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0043226	organelle	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005737	cytoplasm	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0022607	cellular component assembly	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0065003	macromolecular complex assembly	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0006461	protein complex assembly	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0006457	protein folding	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0006810	transport	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0042592	homeostatic process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005615	extracellular space	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005576	extracellular region	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005622	intracellular	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005575	cellular_component	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005623	cell	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0016853	isomerase activity	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0004871	signal transducer activity	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0006464	cellular protein modification process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0008150	biological_process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0048856	anatomical structure development	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0003674	molecular_function	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0002376	immune system process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0003674	molecular_function	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0006464	cellular protein modification process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0008150	biological_process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0016853	isomerase activity	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0005575	cellular_component	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0016853	isomerase activity	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0003674	molecular_function	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0006464	cellular protein modification process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0008150	biological_process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0003674	molecular_function	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0006464	cellular protein modification process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0008150	biological_process	FKBP1A	protein_coding
ENSG00000088832	1368978	1393172	-1	GO:0016853	isomerase activity	FKBP1A	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0008092	cytoskeletal protein binding	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043167	ion binding	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005575	cellular_component	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005623	cell	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005622	intracellular	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0003674	molecular_function	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005737	cytoplasm	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005856	cytoskeleton	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043226	organelle	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043234	protein complex	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0003674	molecular_function	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005622	intracellular	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005623	cell	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005575	cellular_component	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005856	cytoskeleton	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043226	organelle	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043234	protein complex	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043234	protein complex	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005856	cytoskeleton	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043226	organelle	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0003674	molecular_function	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005575	cellular_component	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005622	intracellular	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005623	cell	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0003674	molecular_function	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005623	cell	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005575	cellular_component	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005622	intracellular	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043234	protein complex	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005856	cytoskeleton	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043226	organelle	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005856	cytoskeleton	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043226	organelle	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043234	protein complex	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0003674	molecular_function	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005622	intracellular	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005623	cell	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005575	cellular_component	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0003674	molecular_function	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005575	cellular_component	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005622	intracellular	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005623	cell	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043234	protein complex	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005856	cytoskeleton	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043226	organelle	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005623	cell	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005575	cellular_component	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005622	intracellular	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0008092	cytoskeletal protein binding	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043167	ion binding	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0003674	molecular_function	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0005856	cytoskeleton	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043226	organelle	MYH7B	protein_coding
ENSG00000078814	34975403	35002437	1	GO:0043234	protein complex	MYH7B	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0007165	signal transduction	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0048856	anatomical structure development	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0007267	cell-cell signaling	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0034641	cellular nitrogen compound metabolic process	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0044281	small molecule metabolic process	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0009058	biosynthetic process	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0008283	cell proliferation	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0040007	growth	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005615	extracellular space	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005622	intracellular	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005576	extracellular region	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005623	cell	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005575	cellular_component	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0006810	transport	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0008150	biological_process	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0003674	molecular_function	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005576	extracellular region	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005622	intracellular	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005615	extracellular space	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005575	cellular_component	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005623	cell	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0003674	molecular_function	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0006810	transport	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0008150	biological_process	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0040007	growth	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0007267	cell-cell signaling	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0007165	signal transduction	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0048856	anatomical structure development	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0008283	cell proliferation	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0044281	small molecule metabolic process	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0009058	biosynthetic process	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0034641	cellular nitrogen compound metabolic process	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005576	extracellular region	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005623	cell	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005622	intracellular	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005615	extracellular space	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0005575	cellular_component	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0006810	transport	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0008150	biological_process	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0003674	molecular_function	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0040007	growth	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0007165	signal transduction	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0007267	cell-cell signaling	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0048856	anatomical structure development	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0044281	small molecule metabolic process	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0009058	biosynthetic process	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0034641	cellular nitrogen compound metabolic process	GHRH	protein_coding
ENSG00000118702	37251082	37261835	-1	GO:0008283	cell proliferation	GHRH	protein_coding
ENSG00000125879	16748358	16770062	1	GO:0050877	nervous system process	OTOR	protein_coding
ENSG00000125879	16748358	16770062	1	GO:0005576	extracellular region	OTOR	protein_coding
ENSG00000125879	16748358	16770062	1	GO:0005575	cellular_component	OTOR	protein_coding
ENSG00000125879	16748358	16770062	1	GO:0008150	biological_process	OTOR	protein_coding
ENSG00000125879	16748358	16770062	1	GO:0048856	anatomical structure development	OTOR	protein_coding
ENSG00000130700	62463497	62475970	-1	GO:0005622	intracellular	GATA5	protein_coding
ENSG00000130700	62463497	62475970	-1	GO:0005654	nucleoplasm	GATA5	protein_coding
